,sentence_id,sentence,video,start_frame,end_frame,Video_path,CaptionNums,exists
6631,s23-d46_1_2,He takes out a plate and pineapple from the cupboard.,s23-d46,440,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6632,s23-d46_1_3,He cuts the stem off of the pineapple.,s23-d46,940,1020,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6633,s23-d46_1_4,He cuts the pineapple down the middle on the cutting board.,s23-d46,1041,1327,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6634,s23-d46_1_5,"He cuts one side of the pineapple in half again, then removes the skin with the cutting knife.",s23-d46,1430,2767,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6635,s23-d46_1_6,He repeats with the other part of the pineapple.,s23-d46,2919,3816,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6636,s23-d46_1_7,He repeats with the other half of the pineapple.,s23-d46,3828,5514,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6637,s23-d46_1_8,He removes peels from the cutting board and washes cutting board under sink water.,s23-d46,5514,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6638,s23-d46_1_9,He cuts the remaining chunks into slices and puts them on the plate.,s23-d46,6354,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6639,s23-d46_2_1,He gets out a cutting board and a knife.,s23-d46,198,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6640,s23-d46_2_2,He gets a plate.,s23-d46,440,589,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6641,s23-d46_2_3,He retrieves a pineapple.,s23-d46,653,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6642,s23-d46_2_4,He cuts the top off and splits in it half.,s23-d46,940,1327,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6643,s23-d46_2_5,He removes the outside of each section of pineapple.,s23-d46,1430,5870,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6644,s23-d46_2_6,He chops the pineapple.,s23-d46,5979,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6645,s23-d46_2_7,He puts the pineapple on the plate.,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6646,s23-d46_3_1,"The man gets a cutting board, a knife, and a plate.",s23-d46,198,589,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6647,s23-d46_3_2,The man slices the top off.,s23-d46,653,1020,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6648,s23-d46_3_3,The man slices it in half.,s23-d46,1041,1327,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6649,s23-d46_3_4,He removes the outer skin.,s23-d46,1430,5254,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6650,s23-d46_3_5,The man slices the pineapple pieces into smaller ones.,s23-d46,5304,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6651,s23-d46_3_6,The man places the pineapple onto the plate and washes up.,s23-d46,10339,10764,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6652,s23-d46_4_1,He took out cutting board,s23-d46,198,293,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6653,s23-d46_4_2,He took out knife,s23-d46,313,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6654,s23-d46_4_3,He took out plate,s23-d46,313,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6655,s23-d46_4_4,He took out pineapple,s23-d46,440,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6656,s23-d46_4_5,He cut off top of pineapple,s23-d46,940,1020,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6657,s23-d46_4_6,He cut pineapple in half,s23-d46,1041,1327,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6658,s23-d46_4_7,He peeled one piece of pineapple,s23-d46,1430,2767,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6659,s23-d46_4_8,He peeled second piece of pineapple,s23-d46,2919,3816,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6660,s23-d46_4_9,He peeled third piece of pineapple,s23-d46,3828,4470,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6661,s23-d46_4_10,He peeled fourth piece of pineapple,s23-d46,4474,5220,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6662,s23-d46_5_1,The boy takes out the cutting board and knife and place them on the countertop.,s23-d46,198,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6663,s23-d46_5_2,The boy takes out a plate and places it on the countertop.,s23-d46,440,589,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6664,s23-d46_5_3,The boy gets out the pineapple and places it on the cutting board.,s23-d46,653,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6665,s23-d46_5_4,The boy cuts off the stem of the pineapple.,s23-d46,940,1078,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6666,s23-d46_5_5,The boy cuts the pineapple in half vertically and then cuts it in half vertically again.,s23-d46,1186,1566,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6667,s23-d46_5_6,The boy cuts the ends off of one quarter of the pineapple.,s23-d46,1784,2122,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6668,s23-d46_5_7,The boy cuts the skin and center section off of the quarter of pineapple.,s23-d46,2220,3295,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6669,s23-d46_5_8,"The boy cuts the ends, skin and center section from the remaining pieces of pineapple.",s23-d46,5229,5514,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6670,s23-d46_5_9,The boy rinses the cutting board.,s23-d46,5514,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6671,s23-d46_5_10,The boy takes one quarter of the pineapple and cuts it in half vertically. He then slices it horizontally into small pieces.,s23-d46,6354,7015,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6672,s23-d46_5_11,The boy cuts the remaining three quarters of pineapple in the same fashion.,s23-d46,7063,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6673,s23-d46_5_12,The boy places the cut up pineapple on the plate.,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6674,s23-d46_6_1,He gets a cutting board and knife.,s23-d46,198,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6675,s23-d46_6_2,He gets a plate.,s23-d46,440,589,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6676,s23-d46_6_3,He gets a pineapple.,s23-d46,653,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6677,s23-d46_6_4,He quarters the pineapple and removes the skin from each quarter.,s23-d46,3332,5254,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6678,s23-d46_6_5,He rinses the cutting board.,s23-d46,5304,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6679,s23-d46_6_6,He chops the pineapple.,s23-d46,6354,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6680,s23-d46_6_7,He puts the pineapple on a plate.,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6681,s23-d46_6_8,He cleans the knife.,s23-d46,10339,10764,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6682,s23-d46_7_1,The person gets out a cutting board.,s23-d46,198,293,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6683,s23-d46_7_2,The person gets out a knife.,s23-d46,313,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6684,s23-d46_7_3,The person gets out a plate.,s23-d46,440,589,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6685,s23-d46_7_4,The person gets out a pineapple.,s23-d46,653,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6686,s23-d46_7_5,The person cuts off the top of the pineapple.,s23-d46,940,1020,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6687,s23-d46_7_6,The person cuts the pineapple in half.,s23-d46,1041,1327,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6688,s23-d46_7_7,"The person cuts the halves into quarters and trims the top, bottom, rind and inner corner from each one.",s23-d46,940,5870,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6689,s23-d46_7_8,The person rinses the cutting board.,s23-d46,5979,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6690,s23-d46_7_9,The person chops up the pineapple quarters.,s23-d46,6354,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6691,s23-d46_7_10,The person puts the pineapple pieces on the plate.,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6692,s23-d46_8_1,The person gets out a cutting board.,s23-d46,198,293,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6693,s23-d46_8_2,The person gets out a knife.,s23-d46,313,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6694,s23-d46_8_3,The person gets out a plate.,s23-d46,440,589,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6695,s23-d46_8_4,The person gets out a pineapple.,s23-d46,653,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6696,s23-d46_8_5,The person cuts off the top of the pineapple.,s23-d46,940,1020,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6697,s23-d46_8_6,The person cuts the pineapple in half.,s23-d46,1041,1327,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6698,s23-d46_8_7,"The person cuts the halves into quarters, and trims off the top, bottom, outside and inside corner of each one.",s23-d46,1430,6055,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6699,s23-d46_8_8,The person rinses the cutting board.,s23-d46,6073,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6700,s23-d46_8_9,The person chops up the pineapple.,s23-d46,6354,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6701,s23-d46_8_10,The person puts the pineapple pieces on the plate.,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6702,s23-d46_8_11,The person rinses the knife.,s23-d46,9378,10764,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6703,s23-d46_9_1,He gets a cutting board and a knife.,s23-d46,198,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6704,s23-d46_9_2,He gets a plate and the pineapple.,s23-d46,440,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6705,s23-d46_9_3,He removes the skin from the pineapple.,s23-d46,1430,5803,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6706,s23-d46_9_4,He rinses the cutting board.,s23-d46,5803,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6707,s23-d46_9_5,He chops the pineapple.,s23-d46,6354,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6708,s23-d46_9_6,He puts the pineapple on the plate.,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6709,s23-d46_9_7,He cleans the knife.,s23-d46,10339,10764,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6710,s23-d46_10_1,He goes to drawer and takes out a cutting board and knife.,s23-d46,198,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6711,s23-d46_10_2,He goes to the cupboards and takes out a plate and a pineapple.,s23-d46,440,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6712,s23-d46_10_3,He cuts and peels the pineapple and places the pieces on the plate.,s23-d46,940,5870,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6713,s23-d46_10_4,He washes the cutting board in the sink.,s23-d46,5979,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6714,s23-d46_10_5,He takes the pineapple pieces and chops them into small cubes.,s23-d46,6354,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6715,s23-d46_10_6,He takes the pineapple cubes and puts them on the plate.,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6716,s23-d46_10_7,He washes his hands and then the knife.,s23-d46,10339,10764,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6717,s23-d46_11_1,He gets a cutting board and knife.,s23-d46,198,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6718,s23-d46_11_2,He gets a plate and the pineapple.,s23-d46,440,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6719,s23-d46_11_3,He cuts off the top of it and cuts it in half.,s23-d46,940,1327,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6720,s23-d46_11_4,He removes the skin from the pineapple.,s23-d46,940,5514,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6721,s23-d46_11_5,He chops the pineapple and puts it on a plate.,s23-d46,5514,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6722,s23-d46_13_1,The person gets out a cutting board.,s23-d46,198,293,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6723,s23-d46_13_2,The person gets out a knife.,s23-d46,313,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6724,s23-d46_13_3,The person gets out a plate.,s23-d46,440,589,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6725,s23-d46_13_4,The person gets out a pineapple.,s23-d46,653,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6726,s23-d46_13_5,The person cuts off the top of the pineapple.,s23-d46,940,1020,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6727,s23-d46_13_6,The person cuts the pineapple in half.,s23-d46,1041,1327,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6728,s23-d46_13_7,"The person cuts each half of the pineapple into quarters and trims off the top, bottom, rind and inside corner of each one.",s23-d46,1430,5836,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6729,s23-d46_13_8,The person rinses the cutting board.,s23-d46,5840,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6730,s23-d46_13_9,The person chops up the pineapple.,s23-d46,6354,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6731,s23-d46_13_10,The person puts the pieces of pineapple on the plate.,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6732,s23-d46_13_11,The person rinses the knife.,s23-d46,10339,10764,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6733,s23-d46_14_1,The person takes out a knife and a cutting board.,s23-d46,198,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6734,s23-d46_14_2,The person gets a plate from the cupboard.,s23-d46,440,589,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6735,s23-d46_14_3,The person gets a pineapple from the pantry.,s23-d46,653,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6736,s23-d46_14_4,The person cuts off the tops leaves of the pineapple.,s23-d46,940,1020,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6737,s23-d46_14_5,The person cuts the pineapple into thirds.,s23-d46,1041,1566,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6738,s23-d46_14_6,The person carefully trims off the skin of the pineapple slices and places them on the plate.,s23-d46,1430,5514,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6739,s23-d46_14_7,The person rinses off the cutting board of bits of peel.,s23-d46,5514,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6740,s23-d46_14_8,The person chops the strips of pineapple on the cutting board.,s23-d46,6354,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6741,s23-d46_14_9,The person scoops the chopped pineapple onto the plate.,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6742,s23-d46_14_10,The person rinses off his hands.,s23-d46,10339,10413,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6743,s23-d46_14_11,The person rinses off the knife.,s23-d46,10413,10764,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6744,s23-d46_15_1,He took out cutting board,s23-d46,198,293,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6745,s23-d46_15_2,He took out knife,s23-d46,313,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6746,s23-d46_15_3,He took out pineapple,s23-d46,440,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6747,s23-d46_15_4,He cut off top of pineapple,s23-d46,940,1078,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6748,s23-d46_15_5,He took off pineapple skin,s23-d46,1186,2739,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6749,s23-d46_15_6,He sliced pineapple,s23-d46,1784,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6750,s23-d46_15_7,He washed cutting board,s23-d46,1784,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6751,s23-d46_15_8,He diced up pineapple,s23-d46,6354,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6752,s23-d46_15_9,He put pineapple on plate,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6753,s23-d46_16_1,The man gathers a cutting board and knife from the drawer and a plate from the cabinet.,s23-d46,198,589,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6754,s23-d46_16_2,Get pineapple from cabinet and place on cutting board.,s23-d46,653,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6755,s23-d46_16_3,Cut off top of pineapple with knife.,s23-d46,940,1078,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6756,s23-d46_16_4,He stands pineapple up on cutting board and cuts the pineapple in half with the knife right down the center.,s23-d46,1186,1327,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6757,s23-d46_16_5,He takes one half of the pineapple and cuts that half down the center into two pieces.,s23-d46,1430,1566,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6758,s23-d46_16_6,He takes one of the halves and cuts of the skin of the pineapple.,s23-d46,1784,2767,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6759,s23-d46_16_7,He now has four chunks which he uses the knife to cut off the skin of all four chunks.,s23-d46,2739,5254,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6760,s23-d46_16_8,"   He takes each of the four chunks seperately and slices each one down the center, then goes on to dice the chunks.",s23-d46,5304,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6761,s23-d46_16_9,He places the diced pieces of the pineapple onto a plate from the cutting board.,s23-d46,9378,10266,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6762,s23-d46_16_10,He washes his hand before grabbing the knife.,s23-d46,10339,10462,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6763,s23-d46_17_1,"The person removes a cutting board and knife from the drawer, and places them on the table.",s23-d46,198,387,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6764,s23-d46_17_2,The person removes a dish from a cupboard and places it on the table.,s23-d46,440,589,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6765,s23-d46_17_3,The person gets a pineapple from a different cupboard and places it on the board.,s23-d46,653,851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6766,s23-d46_17_4,The person chops off the top of the pineapple with the knife.,s23-d46,940,1020,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6767,s23-d46_17_5,"The person chops the pineapple in half, then one of the halves into quarters, and removes all but one quarter from the board.",s23-d46,1041,1834,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6768,s23-d46_17_6,The person cuts the ends off of the quarter.,s23-d46,1860,2122,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6769,s23-d46_17_7,The person slices the skin off of the quarter.,s23-d46,2220,2739,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6770,s23-d46_17_8,The person slices the middle portion of the pineapple away from the quarter and places it in the dish.,s23-d46,2739,3295,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6771,s23-d46_17_9,He repeats all this with another quarter.,s23-d46,3332,3851,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6772,s23-d46_17_10,And repeats with the remaining two quarters.,s23-d46,2919,5563,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6773,s23-d46_17_11,He washes off the board in the sink a bit and puts it back on the table.,s23-d46,5580,6208,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6774,s23-d46_17_12,"He takes a quarter from the dish to the board, slices it in half lengthwise, and dices each half of the quarter.",s23-d46,6354,7015,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
6775,s23-d46_17_13,He repeats with the three remaining quarters.,s23-d46,7063,9243,/gpfs/ambientspeech/users/dbarreda/computer_vision_evaluation/tacos/videos/s23-d46.avi,162,FALSE
